시작시각(년월일시분),세션,지속시간,프로젝트
2024-05-30 20:31,집중,15,코드 리팩토링
2024-05-31 10:26,집중,25,코드 리팩토링
2024-05-31 10:50,집중,30,리액트 프로젝트
2024-05-31 11:20,휴식,5,리액트 프로젝트
2024-05-31 14:41,집중,25,디자인 작업
2024-05-31 15:00,집중,15,알고리즘 연습
2024-05-31 15:16,집중,45,포트폴리오 작업
2024-05-31 15:48,집중,15,취업 준비
2024-05-31 16:03,휴식,5,취업 준비
2024-05-31 17:50,집중,25,디자인 작업
2024-05-31 18:01,집중,25,취업 준비
2024-05-31 18:26,긴휴식,15,취업 준비
2024-05-31 18:54,집중,25,포트폴리오 작업
2024-05-31 19:54,휴식,5,포트폴리오 작업
2024-05-31 20:34,집중,45,영어 공부
2024-05-31 20:52,집중,45,영어 공부
2024-05-31 21:11,집중,30,알고리즘 연습
2024-06-01 08:36,집중,25,포트폴리오 작업
2024-06-01 09:36,휴식,5,포트폴리오 작업
2024-06-01 12:41,집중,45,코드 리팩토링
2024-06-01 12:53,집중,15,디자인 작업
2024-06-01 13:08,휴식,5,디자인 작업
2024-06-01 17:06,집중,45,자바스크립트 공부
2024-06-01 17:59,집중,45,리액트 프로젝트
2024-06-01 18:44,휴식,5,리액트 프로젝트
2024-06-01 21:30,집중,15,영어 공부
2024-06-02 08:51,집중,25,포트폴리오 작업
2024-06-02 09:16,휴식,5,포트폴리오 작업
2024-06-02 12:56,집중,25,리액트 프로젝트
2024-06-02 13:21,휴식,5,리액트 프로젝트
2024-06-02 14:31,집중,25,자바스크립트 공부
2024-06-02 14:56,휴식,5,자바스크립트 공부
2024-06-02 22:28,집중,30,영어 공부
2024-06-03 06:10,집중,15,포트폴리오 작업
2024-06-03 06:25,휴식,5,포트폴리오 작업
2024-06-03 09:08,집중,25,블로그 글쓰기
2024-06-03 09:19,집중,25,블로그 글쓰기
2024-06-03 09:44,휴식,5,블로그 글쓰기
2024-06-03 10:12,집중,15,알고리즘 연습
2024-06-03 10:27,긴휴식,15,알고리즘 연습
2024-06-03 10:50,집중,15,알고리즘 연습
2024-06-03 10:56,집중,30,리액트 프로젝트
2024-06-03 11:26,휴식,5,리액트 프로젝트
2024-06-03 15:32,집중,15,리액트 프로젝트
2024-06-03 15:47,휴식,5,리액트 프로젝트
2024-06-03 16:08,집중,25,디자인 작업
2024-06-03 16:33,긴휴식,15,디자인 작업
2024-06-03 17:54,집중,30,알고리즘 연습
2024-06-03 18:24,휴식,5,알고리즘 연습
2024-06-03 20:46,집중,25,코드 리팩토링
2024-06-04 09:41,집중,45,자바스크립트 공부
2024-06-04 10:26,휴식,5,자바스크립트 공부
2024-06-04 11:27,집중,30,리액트 프로젝트
2024-06-04 11:57,휴식,5,리액트 프로젝트
2024-06-04 13:12,집중,15,알고리즘 연습
2024-06-04 13:21,집중,45,디자인 작업
2024-06-04 14:06,긴휴식,15,디자인 작업
2024-06-04 16:28,집중,25,취업 준비
2024-06-04 16:53,휴식,5,취업 준비
2024-06-04 17:30,집중,15,코드 리팩토링
2024-06-04 17:42,집중,45,디자인 작업
2024-06-04 17:55,집중,30,블로그 글쓰기
2024-06-04 18:01,집중,25,리액트 프로젝트
2024-06-04 18:26,휴식,5,리액트 프로젝트
2024-06-04 20:34,집중,15,알고리즘 연습
2024-06-05 09:05,집중,25,취업 준비
2024-06-05 09:30,휴식,5,취업 준비
2024-06-05 10:16,집중,15,리액트 프로젝트
2024-06-05 10:31,휴식,5,리액트 프로젝트
2024-06-05 11:46,집중,45,디자인 작업
2024-06-05 12:31,휴식,5,디자인 작업
2024-06-05 14:26,집중,25,디자인 작업
2024-06-05 15:26,긴휴식,15,디자인 작업
2024-06-05 15:52,집중,25,블로그 글쓰기
2024-06-05 16:17,휴식,5,블로그 글쓰기
2024-06-05 16:40,집중,25,알고리즘 연습
2024-06-05 17:05,휴식,5,알고리즘 연습
2024-06-05 17:46,집중,25,블로그 글쓰기
2024-06-05 18:46,휴식,5,블로그 글쓰기
2024-06-05 19:38,집중,45,리액트 프로젝트
2024-06-05 19:51,집중,45,디자인 작업
2024-06-05 20:25,집중,25,취업 준비
2024-06-05 20:50,휴식,5,취업 준비
2024-06-05 23:48,집중,25,취업 준비
2024-06-06 06:27,집중,15,포트폴리오 작업
2024-06-06 06:42,휴식,5,포트폴리오 작업
2024-06-06 09:13,집중,25,포트폴리오 작업
2024-06-06 09:20,집중,45,취업 준비
2024-06-06 10:05,휴식,5,취업 준비
2024-06-06 10:57,집중,25,리액트 프로젝트
2024-06-06 11:18,집중,45,자바스크립트 공부
2024-06-06 12:03,휴식,5,자바스크립트 공부
2024-06-06 13:09,집중,25,코드 리팩토링
2024-06-06 13:34,휴식,5,코드 리팩토링
2024-06-06 15:15,집중,15,자바스크립트 공부
2024-06-06 15:30,휴식,5,자바스크립트 공부
2024-06-06 17:16,집중,45,자바스크립트 공부
2024-06-06 17:56,집중,45,코드 리팩토링
2024-06-06 18:41,휴식,5,코드 리팩토링
2024-06-06 21:49,집중,25,리액트 프로젝트
2024-06-07 09:10,집중,25,디자인 작업
2024-06-07 09:12,집중,15,자바스크립트 공부
2024-06-07 09:27,휴식,5,자바스크립트 공부
2024-06-07 09:43,집중,25,블로그 글쓰기
2024-06-07 10:43,휴식,5,블로그 글쓰기
2024-06-07 11:15,집중,45,자바스크립트 공부
2024-06-07 12:00,긴휴식,15,자바스크립트 공부
2024-06-07 14:06,집중,25,디자인 작업
2024-06-07 14:36,집중,30,코드 리팩토링
2024-06-07 15:06,휴식,5,코드 리팩토링
2024-06-07 15:32,집중,45,블로그 글쓰기
2024-06-07 16:17,휴식,5,블로그 글쓰기
2024-06-07 16:54,집중,15,코드 리팩토링
2024-06-08 05:59,집중,15,포트폴리오 작업
2024-06-08 06:14,휴식,5,포트폴리오 작업
2024-06-08 14:18,집중,15,포트폴리오 작업
2024-06-08 14:33,휴식,5,포트폴리오 작업
2024-06-08 16:08,집중,45,포트폴리오 작업
2024-06-08 16:28,집중,30,영어 공부
2024-06-08 16:52,집중,30,취업 준비
2024-06-08 17:22,휴식,5,취업 준비
2024-06-08 21:51,집중,45,자바스크립트 공부
2024-06-09 04:22,집중,25,코드 리팩토링
2024-06-09 05:22,휴식,5,코드 리팩토링
2024-06-09 13:30,집중,25,코드 리팩토링
2024-06-09 14:30,휴식,5,코드 리팩토링
2024-06-09 17:29,집중,25,포트폴리오 작업
2024-06-09 17:49,집중,25,포트폴리오 작업
2024-06-10 09:21,집중,25,코드 리팩토링
2024-06-10 09:29,집중,45,자바스크립트 공부
2024-06-10 09:57,집중,15,코드 리팩토링
2024-06-10 10:12,휴식,5,코드 리팩토링
2024-06-10 10:25,집중,45,리액트 프로젝트
2024-06-10 10:56,집중,15,자바스크립트 공부
2024-06-10 11:11,휴식,5,자바스크립트 공부
2024-06-10 15:30,집중,30,알고리즘 연습
2024-06-10 15:37,집중,15,디자인 작업
2024-06-10 15:52,휴식,5,디자인 작업
2024-06-10 16:21,집중,25,코드 리팩토링
2024-06-10 16:46,긴휴식,15,코드 리팩토링
2024-06-10 18:21,집중,25,리액트 프로젝트
2024-06-10 18:46,휴식,5,리액트 프로젝트
2024-06-10 19:19,집중,25,영어 공부
2024-06-11 07:10,집중,45,코드 리팩토링
2024-06-11 07:38,집중,25,코드 리팩토링
2024-06-11 08:38,휴식,5,코드 리팩토링
2024-06-11 10:28,집중,25,알고리즘 연습
2024-06-11 10:51,집중,25,코드 리팩토링
2024-06-11 11:17,집중,15,리액트 프로젝트
2024-06-11 11:32,휴식,5,리액트 프로젝트
2024-06-11 13:55,집중,15,영어 공부
2024-06-11 14:10,휴식,5,영어 공부
2024-06-11 16:04,집중,25,알고리즘 연습
2024-06-11 16:35,집중,45,포트폴리오 작업
2024-06-11 17:20,긴휴식,15,포트폴리오 작업
2024-06-11 20:18,집중,25,포트폴리오 작업
2024-06-11 21:16,집중,25,포트폴리오 작업
2024-06-12 06:45,집중,45,디자인 작업
2024-06-12 07:30,휴식,5,디자인 작업
2024-06-12 09:11,집중,45,블로그 글쓰기
2024-06-12 09:27,집중,15,알고리즘 연습
2024-06-12 09:42,휴식,5,알고리즘 연습
2024-06-12 10:14,집중,15,취업 준비
2024-06-12 10:29,긴휴식,15,취업 준비
2024-06-12 11:16,집중,25,영어 공부
2024-06-12 11:40,집중,25,리액트 프로젝트
2024-06-12 12:05,휴식,5,리액트 프로젝트
2024-06-12 12:49,집중,15,취업 준비
2024-06-12 13:04,휴식,5,취업 준비
2024-06-12 16:05,집중,45,리액트 프로젝트
2024-06-12 16:59,집중,45,코드 리팩토링
2024-06-12 17:26,집중,15,코드 리팩토링
2024-06-12 17:27,집중,45,디자인 작업
2024-06-13 06:06,집중,25,코드 리팩토링
2024-06-13 06:30,집중,45,블로그 글쓰기
2024-06-13 06:44,집중,30,자바스크립트 공부
2024-06-13 07:14,휴식,5,자바스크립트 공부
2024-06-13 08:53,집중,25,포트폴리오 작업
2024-06-13 09:35,집중,25,포트폴리오 작업
2024-06-13 10:00,휴식,5,포트폴리오 작업
2024-06-13 11:20,집중,25,포트폴리오 작업
2024-06-13 11:41,집중,30,블로그 글쓰기
2024-06-13 12:11,휴식,5,블로그 글쓰기
2024-06-13 13:27,집중,25,코드 리팩토링
2024-06-13 13:52,긴휴식,15,코드 리팩토링
2024-06-13 16:14,집중,25,포트폴리오 작업
2024-06-13 16:26,집중,25,포트폴리오 작업
2024-06-14 02:54,집중,25,자바스크립트 공부
2024-06-14 03:19,휴식,5,자바스크립트 공부
2024-06-14 06:12,집중,25,코드 리팩토링
2024-06-14 06:37,휴식,5,코드 리팩토링
2024-06-14 12:15,집중,45,디자인 작업
2024-06-14 13:00,휴식,5,디자인 작업
2024-06-14 14:46,집중,25,블로그 글쓰기
2024-06-14 15:00,집중,45,디자인 작업
2024-06-14 15:25,집중,25,취업 준비
2024-06-14 15:50,휴식,5,취업 준비
2024-06-14 16:42,집중,30,블로그 글쓰기
2024-06-14 17:12,휴식,5,블로그 글쓰기
2024-06-14 21:57,집중,30,영어 공부
2024-06-15 06:26,집중,15,영어 공부
2024-06-15 06:41,휴식,5,영어 공부
2024-06-15 08:05,집중,15,디자인 작업
2024-06-15 08:20,휴식,5,디자인 작업
2024-06-15 14:33,집중,45,리액트 프로젝트
2024-06-15 15:18,휴식,5,리액트 프로젝트
2024-06-15 16:01,집중,30,취업 준비
2024-06-15 16:31,긴휴식,15,취업 준비
2024-06-15 17:26,집중,25,자바스크립트 공부
2024-06-15 18:26,휴식,5,자바스크립트 공부
2024-06-15 22:01,집중,25,영어 공부
2024-06-16 09:03,집중,15,자바스크립트 공부
2024-06-16 09:18,휴식,5,자바스크립트 공부
2024-06-16 09:32,집중,30,코드 리팩토링
2024-06-16 10:02,휴식,5,코드 리팩토링
2024-06-16 10:42,집중,25,블로그 글쓰기
2024-06-16 11:07,휴식,5,블로그 글쓰기
2024-06-16 11:53,집중,30,자바스크립트 공부
2024-06-17 08:27,집중,25,디자인 작업
2024-06-17 08:52,휴식,5,디자인 작업
2024-06-17 10:05,집중,25,코드 리팩토링
2024-06-17 11:05,휴식,5,코드 리팩토링
2024-06-17 12:03,집중,45,영어 공부
2024-06-17 12:19,집중,25,자바스크립트 공부
2024-06-17 13:19,긴휴식,15,자바스크립트 공부
2024-06-17 14:27,집중,25,리액트 프로젝트
2024-06-17 14:52,휴식,5,리액트 프로젝트
2024-06-17 15:05,집중,25,취업 준비
2024-06-17 15:30,휴식,5,취업 준비
2024-06-17 15:40,집중,25,리액트 프로젝트
2024-06-17 15:45,집중,30,자바스크립트 공부
2024-06-17 16:15,긴휴식,15,자바스크립트 공부
2024-06-17 17:36,집중,25,알고리즘 연습
2024-06-17 18:36,휴식,5,알고리즘 연습
2024-06-17 19:15,집중,45,영어 공부
2024-06-18 00:49,집중,45,포트폴리오 작업
2024-06-18 01:34,휴식,5,포트폴리오 작업
2024-06-18 06:40,집중,15,코드 리팩토링
2024-06-18 06:55,휴식,5,코드 리팩토링
2024-06-18 08:33,집중,15,블로그 글쓰기
2024-06-18 08:48,휴식,5,블로그 글쓰기
2024-06-18 09:48,집중,25,포트폴리오 작업
2024-06-18 10:18,집중,15,디자인 작업
2024-06-18 10:33,휴식,5,디자인 작업
2024-06-18 12:54,집중,15,블로그 글쓰기
2024-06-18 13:09,휴식,5,블로그 글쓰기
2024-06-18 15:48,집중,25,영어 공부
2024-06-18 15:49,집중,45,코드 리팩토링
2024-06-18 15:56,집중,15,포트폴리오 작업
2024-06-18 15:58,집중,45,코드 리팩토링
2024-06-19 06:56,집중,25,블로그 글쓰기
2024-06-19 07:56,휴식,5,블로그 글쓰기
2024-06-19 09:06,집중,45,자바스크립트 공부
2024-06-19 09:08,집중,45,코드 리팩토링
2024-06-19 09:18,집중,25,코드 리팩토링
2024-06-19 09:43,긴휴식,15,코드 리팩토링
2024-06-19 11:46,집중,25,취업 준비
2024-06-19 12:32,집중,30,취업 준비
2024-06-19 12:36,집중,30,취업 준비
2024-06-19 13:06,휴식,5,취업 준비
2024-06-19 13:14,집중,25,포트폴리오 작업
2024-06-19 13:39,긴휴식,15,포트폴리오 작업
2024-06-19 14:12,집중,25,알고리즘 연습
2024-06-19 14:37,휴식,5,알고리즘 연습
2024-06-19 16:53,집중,30,리액트 프로젝트
2024-06-19 17:23,휴식,5,리액트 프로젝트
2024-06-19 23:34,집중,15,코드 리팩토링
2024-06-20 02:48,집중,15,디자인 작업
2024-06-20 03:03,휴식,5,디자인 작업
2024-06-20 08:16,집중,25,포트폴리오 작업
2024-06-20 08:55,집중,30,디자인 작업
2024-06-20 09:09,집중,45,취업 준비
2024-06-20 09:54,긴휴식,15,취업 준비
2024-06-20 10:32,집중,25,자바스크립트 공부
2024-06-20 11:02,집중,15,코드 리팩토링
2024-06-20 11:17,휴식,5,코드 리팩토링
2024-06-20 11:43,집중,45,자바스크립트 공부
2024-06-20 12:28,휴식,5,자바스크립트 공부
2024-06-20 12:37,집중,25,코드 리팩토링
2024-06-20 13:37,긴휴식,15,코드 리팩토링
2024-06-20 16:15,집중,25,포트폴리오 작업
2024-06-20 17:15,휴식,5,포트폴리오 작업
2024-06-20 21:00,집중,25,영어 공부
2024-06-21 06:08,집중,25,블로그 글쓰기
2024-06-21 06:33,휴식,5,블로그 글쓰기
2024-06-21 09:54,집중,45,블로그 글쓰기
2024-06-21 10:39,휴식,5,블로그 글쓰기
2024-06-21 12:01,집중,30,알고리즘 연습
2024-06-21 12:31,휴식,5,알고리즘 연습
2024-06-21 14:24,집중,25,영어 공부
2024-06-21 14:49,긴휴식,15,영어 공부
2024-06-21 15:44,집중,45,자바스크립트 공부
2024-06-21 15:54,집중,15,영어 공부
2024-06-21 16:09,휴식,5,영어 공부
2024-06-21 19:31,집중,30,리액트 프로젝트
2024-06-21 20:01,휴식,5,리액트 프로젝트
2024-06-21 21:32,집중,25,포트폴리오 작업
2024-06-22 04:12,집중,25,포트폴리오 작업
2024-06-22 04:37,휴식,5,포트폴리오 작업
2024-06-22 07:32,집중,30,블로그 글쓰기
2024-06-22 07:43,집중,30,알고리즘 연습
2024-06-22 08:13,휴식,5,알고리즘 연습
2024-06-22 08:36,집중,25,알고리즘 연습
2024-06-22 09:36,긴휴식,15,알고리즘 연습
2024-06-22 11:28,집중,45,디자인 작업
2024-06-22 12:13,휴식,5,디자인 작업
2024-06-22 19:42,집중,30,취업 준비
2024-06-23 09:23,집중,25,코드 리팩토링
2024-06-23 09:48,휴식,5,코드 리팩토링
2024-06-23 11:36,집중,15,리액트 프로젝트
2024-06-23 11:51,휴식,5,리액트 프로젝트
2024-06-23 15:50,집중,30,코드 리팩토링
2024-06-23 16:20,휴식,5,코드 리팩토링
2024-06-23 21:44,집중,25,디자인 작업
2024-06-24 00:04,집중,30,블로그 글쓰기
2024-06-24 00:34,휴식,5,블로그 글쓰기
2024-06-24 07:07,집중,45,디자인 작업
2024-06-24 07:52,휴식,5,디자인 작업
2024-06-24 08:33,집중,30,포트폴리오 작업
2024-06-24 08:54,집중,25,영어 공부
2024-06-24 09:54,긴휴식,15,영어 공부
2024-06-24 10:51,집중,45,코드 리팩토링
2024-06-24 11:36,휴식,5,코드 리팩토링
2024-06-24 12:12,집중,25,블로그 글쓰기
2024-06-24 13:12,휴식,5,블로그 글쓰기
2024-06-24 14:01,집중,15,블로그 글쓰기
2024-06-24 14:16,휴식,5,블로그 글쓰기
2024-06-24 15:04,집중,25,취업 준비
2024-06-24 15:29,긴휴식,15,취업 준비
2024-06-24 16:57,집중,25,취업 준비
2024-06-24 17:06,집중,25,자바스크립트 공부
2024-06-25 08:07,집중,25,포트폴리오 작업
2024-06-25 09:07,휴식,5,포트폴리오 작업
2024-06-25 09:25,집중,30,블로그 글쓰기
2024-06-25 09:55,휴식,5,블로그 글쓰기
2024-06-25 10:11,집중,25,코드 리팩토링
2024-06-25 10:36,휴식,5,코드 리팩토링
2024-06-25 10:47,집중,30,알고리즘 연습
2024-06-25 11:17,긴휴식,15,알고리즘 연습
2024-06-25 12:43,집중,25,포트폴리오 작업
2024-06-25 13:11,집중,30,취업 준비
2024-06-25 13:41,휴식,5,취업 준비
2024-06-25 16:42,집중,15,알고리즘 연습
2024-06-25 16:57,휴식,5,알고리즘 연습
2024-06-25 17:13,집중,45,코드 리팩토링
2024-06-25 17:58,긴휴식,15,코드 리팩토링
2024-06-25 18:47,집중,15,영어 공부
2024-06-25 19:02,휴식,5,영어 공부
2024-06-25 20:40,집중,15,포트폴리오 작업
2024-06-26 06:06,집중,30,알고리즘 연습
2024-06-26 06:30,집중,45,영어 공부
2024-06-26 07:15,휴식,5,영어 공부
2024-06-26 09:13,집중,25,블로그 글쓰기
2024-06-26 09:38,휴식,5,블로그 글쓰기
2024-06-26 10:40,집중,45,블로그 글쓰기
2024-06-26 11:25,긴휴식,15,블로그 글쓰기
2024-06-26 12:46,집중,25,디자인 작업
2024-06-26 13:11,휴식,5,디자인 작업
2024-06-26 13:28,집중,15,리액트 프로젝트
2024-06-26 13:43,휴식,5,리액트 프로젝트
2024-06-26 14:41,집중,15,알고리즘 연습
2024-06-26 14:56,휴식,5,알고리즘 연습
2024-06-26 16:22,집중,45,자바스크립트 공부
2024-06-26 17:07,긴휴식,15,자바스크립트 공부
2024-06-26 18:35,집중,45,코드 리팩토링
2024-06-26 19:20,휴식,5,코드 리팩토링
2024-06-26 20:29,집중,25,자바스크립트 공부
2024-06-26 20:49,집중,25,블로그 글쓰기
2024-06-27 09:01,집중,25,포트폴리오 작업
2024-06-27 09:09,집중,25,리액트 프로젝트
2024-06-27 10:09,휴식,5,리액트 프로젝트
2024-06-27 11:21,집중,45,디자인 작업
2024-06-27 12:06,휴식,5,디자인 작업
2024-06-27 12:29,집중,30,알고리즘 연습
2024-06-27 12:43,집중,45,알고리즘 연습
2024-06-27 13:28,휴식,5,알고리즘 연습
2024-06-27 14:02,집중,45,리액트 프로젝트
2024-06-27 14:22,집중,25,포트폴리오 작업
2024-06-27 15:22,휴식,5,포트폴리오 작업
2024-06-27 17:22,집중,25,자바스크립트 공부
2024-06-27 17:31,집중,25,자바스크립트 공부
2024-06-27 17:56,휴식,5,자바스크립트 공부
2024-06-27 21:16,집중,25,포트폴리오 작업
2024-06-28 06:55,집중,15,블로그 글쓰기
2024-06-28 07:10,집중,30,취업 준비
2024-06-28 07:40,휴식,5,취업 준비
2024-06-28 10:09,집중,30,자바스크립트 공부
2024-06-28 10:39,휴식,5,자바스크립트 공부
2024-06-28 11:10,집중,25,블로그 글쓰기
2024-06-28 12:10,긴휴식,15,블로그 글쓰기
2024-06-28 13:52,집중,15,영어 공부
2024-06-28 14:07,휴식,5,영어 공부
2024-06-28 16:47,집중,45,영어 공부
2024-06-28 17:32,휴식,5,영어 공부
2024-06-28 18:23,집중,15,자바스크립트 공부
2024-06-28 18:38,휴식,5,자바스크립트 공부
2024-06-28 19:49,집중,15,블로그 글쓰기
2024-06-29 00:14,집중,25,자바스크립트 공부
2024-06-29 01:14,휴식,5,자바스크립트 공부
2024-06-29 09:30,집중,25,포트폴리오 작업
2024-06-29 09:55,휴식,5,포트폴리오 작업
2024-06-29 12:08,집중,45,포트폴리오 작업
2024-06-29 12:53,휴식,5,포트폴리오 작업
2024-06-29 13:54,집중,45,블로그 글쓰기
2024-06-29 14:39,긴휴식,15,블로그 글쓰기
